source_video,frame_index,video_time_s,real_time_h,projected_area_px,normalized_projected_area,threshold_used,roi_y_min,roi_y_max,mask_area_valid,qc_flag,formulation_group,pH_condition,viscosity_group,replicate_id,include_for_fig4,mapping_used,parsing_status
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,400,16.0,3.3333333333333335,1517931,2.34864768683274,92.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,420,16.8,3.5,1535960,2.376543400897416,91.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,440,17.6,3.666666666666667,1557483,2.4098452730929907,91.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,460,18.4,3.833333333333333,1570877,2.430569395017794,91.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,480,19.2,4.0,1593063,2.464897106606839,90.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,500,20.0,4.166666666666667,1605458,2.4840755067306204,88.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,520,20.8,4.333333333333333,1622198,2.5099767909639485,88.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,540,21.6,4.500000000000001,1638541,2.5352638093764504,88.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,560,22.4,4.666666666666667,1647597,2.549275878075197,87.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,580,23.2,4.833333333333333,1673542,2.5894197740987157,87.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,600,24.0,5.0,1692203,2.6182933622156894,86.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,620,24.8,5.166666666666667,1703495,2.63576512455516,86.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,640,25.6,5.333333333333333,1717477,2.6573990406931767,86.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,660,26.4,5.5,1725854,2.670360513693331,86.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,680,27.2,5.666666666666667,1751019,2.7092975398421784,85.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,700,28.0,5.833333333333333,1760423,2.723848058177317,85.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,720,28.8,6.0,1770579,2.7395621228531644,85.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,740,29.6,6.166666666666667,1781328,2.7561937180875753,85.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,760,30.4,6.333333333333333,1797505,2.7812238898344424,84.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,780,31.2,6.5,1810216,2.8008912269843727,84.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,800,32.0,6.666666666666667,1816859,2.811169735416989,84.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,820,32.8,6.833333333333332,1824830,2.8235030171746867,83.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,840,33.6,7.0,1825934,2.8252112022280675,83.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,860,34.4,7.166666666666667,1825863,2.825101346124091,83.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,880,35.2,7.333333333333334,1844358,2.8537180875754293,82.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,900,36.0,7.5,1849537,2.861731394089432,82.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,920,36.8,7.666666666666666,1852759,2.8667166950332663,82.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,940,37.6,7.833333333333333,1868356,2.89084945071948,81.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,960,38.4,8.0,1872686,2.8975491257929753,81.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,980,39.2,8.166666666666668,1894172,2.930793749032957,80.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1000,40.0,8.333333333333334,1911355,2.9573804734643354,79.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1020,40.8,8.499999999999998,1956599,3.027385115271546,79.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1040,41.6,8.666666666666666,1956804,3.0277023054309145,79.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1060,42.4,8.833333333333334,1974744,3.055460312548352,78.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1080,43.2,9.000000000000002,1973747,3.0539176852854713,78.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1100,44.0,9.166666666666666,1979116,3.0622249729227913,77.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1120,44.8,9.333333333333334,1979155,3.0622853164165247,77.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1140,45.6,9.5,1979411,3.062681417298468,76.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1160,46.4,9.666666666666666,1981186,3.0654278198978804,76.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1180,47.2,9.833333333333334,1978891,3.061876837382021,76.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1200,48.0,10.0,1996422,3.089002011449791,75.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1220,48.8,10.166666666666666,1982369,3.0672582392077983,75.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1240,49.6,10.333333333333334,1998793,3.0926705864149775,74.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1260,50.4,10.5,1997507,3.09068079839084,74.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1280,51.2,10.666666666666666,1996408,3.0889803496828097,74.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1300,52.0,10.833333333333334,1990855,3.080388364536593,74.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1320,52.8,11.0,2003438,3.099857651245552,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1340,53.6,11.166666666666666,1997352,3.090440971684976,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1360,54.4,11.333333333333334,1998332,3.0919572953736654,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1380,55.2,11.5,1993220,3.0840476558873586,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1400,56.0,11.666666666666666,1989505,3.0782995512919697,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1420,56.8,11.833333333333334,1979491,3.0628051988240754,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1440,57.6,12.0,1976632,3.0583815565526846,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1460,58.4,12.166666666666666,1971473,3.0503991954200838,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1480,59.2,12.333333333333334,1966714,3.043035741915519,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1500,60.0,12.5,1961434,3.034866161225437,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1520,60.8,12.666666666666666,1953562,3.0226860591056783,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1540,61.6,12.833333333333334,1954059,3.0234550518335137,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1560,62.4,13.0,1947973,3.0140383722729385,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1580,63.2,13.166666666666666,1947653,3.013543246170509,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1600,64.0,13.333333333333334,1935145,2.994190004641807,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1620,64.8,13.5,1929893,2.9860637474856877,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1640,65.6,13.666666666666664,1928210,2.9834596936407243,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1660,66.4,13.833333333333336,1924662,2.9779699829800403,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1680,67.2,14.0,1921245,2.972682964567538,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1700,68.0,14.166666666666666,1920067,2.9708602816029708,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1720,68.8,14.333333333333334,1908267,2.9526025065758934,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1740,69.6,14.499999999999998,1902997,2.9444483985765126,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1760,70.4,14.666666666666668,1894844,2.931833513848058,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1780,71.2,14.833333333333334,1892156,2.927674454587653,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1800,72.0,15.0,1888016,2.9212687606374748,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1820,72.8,15.166666666666666,1879405,2.9079452266749186,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1840,73.6,15.333333333333332,1867311,2.8892325545412345,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1860,74.4,15.500000000000002,1963901,3.0386832740213525,73.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1880,75.2,15.666666666666666,1850234,2.862809840631286,76.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1900,76.0,15.833333333333334,1839570,2.8463097632678322,76.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1920,76.8,16.0,1961600,3.0351230078910723,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1940,77.6,16.166666666666664,1927863,2.9829227912734027,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1960,78.4,16.333333333333336,1764107,2.729548197431533,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,1980,79.2,16.5,1752683,2.7118721955748106,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2000,80.0,16.666666666666668,1732104,2.680030945381402,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2020,80.8,16.833333333333332,1714470,2.652746402599412,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2040,81.6,16.999999999999996,1702566,2.6343277115890453,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2060,82.4,17.166666666666668,1694509,2.62186136469132,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2080,83.2,17.333333333333332,1839994,2.846965805353551,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2100,84.0,17.5,1675441,2.592358038062819,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2120,84.8,17.666666666666668,1818917,2.8143540151632367,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2140,85.6,17.833333333333332,1762755,2.72745628964877,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2160,86.4,18.000000000000004,1753699,2.713444220950023,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2180,87.2,18.166666666666668,1743704,2.697979266594461,71.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2200,88.0,18.333333333333332,1729436,2.6759028315023983,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2220,88.8,18.5,1615392,2.4994460776729075,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2240,89.6,18.666666666666668,1756772,2.718198978802414,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2260,90.4,18.833333333333332,1749245,2.7065526845118364,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2280,91.2,19.0,1739460,2.6914126566609933,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2300,92.0,19.166666666666668,1725579,2.6699350146990564,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2320,92.8,19.333333333333332,1719984,2.6612780442518953,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2340,93.6,19.5,1715590,2.6544793439579144,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2360,94.4,19.666666666666668,1706711,2.6407411418845737,69.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2380,95.2,19.833333333333332,1690254,2.6152777347980813,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2400,96.0,20.0,1687266,2.610654494816649,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2420,96.8,20.166666666666668,1680621,2.600372891845892,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2440,97.6,20.333333333333332,1680284,2.5998514621692714,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2460,98.4,20.5,1675037,2.591732941358502,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2480,99.2,20.666666666666668,1669488,2.5831471452885655,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2500,100.0,20.833333333333332,1668473,2.581576667182423,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2520,100.8,21.0,1668126,2.5810397648151016,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2540,101.6,21.166666666666668,1663351,2.5736515550054153,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2560,102.4,21.333333333333332,1661957,2.571494661921708,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2580,103.2,21.5,1654888,2.560557016865233,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2600,104.0,21.666666666666668,1651820,2.5558099953581928,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,2620,104.8,21.833333333333332,1648397,2.55051369333127,70.0,,,True,,pH 6.8,pH 6.8,,02,yes,False,auto_parsed
